dataset,method,shots,nctx,seed,accuracy,macro_f1,use_b,b_loss_weight,meta_lr_ratio,setting_tag,log_path,is_fresh,is_smoke,is_cachebuild,status,exclude_reason,formal_key
eurosat,CoOp,12,6,2,66.7,65.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_12shots/nctx6_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k12|m6|seed2
eurosat,CoOp,12,6,3,78.7,78.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_12shots/nctx6_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k12|m6|seed3
eurosat,CoOp,12,8,1,67.0,66.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_12shots/nctx8_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k12|m8|seed1
eurosat,CoOp,12,8,2,69.5,68.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_12shots/nctx8_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k12|m8|seed2
eurosat,CoOp,12,8,3,77.8,76.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_12shots/nctx8_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k12|m8|seed3
eurosat,CoOp,12,10,1,71.9,71.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_12shots/nctx10_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k12|m10|seed1
eurosat,CoOp,12,10,2,68.6,67.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_12shots/nctx10_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k12|m10|seed2
eurosat,CoOp,12,10,3,78.2,77.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_12shots/nctx10_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k12|m10|seed3
eurosat,CoOp,12,12,1,73.2,72.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_12shots/nctx12_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k12|m12|seed1
eurosat,CoOp,12,12,2,74.4,73.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_12shots/nctx12_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k12|m12|seed2
eurosat,CoOp,12,12,3,79.0,78.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_12shots/nctx12_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k12|m12|seed3
eurosat,CoOp,12,14,1,78.3,77.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_12shots/nctx14_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k12|m14|seed1
eurosat,CoOp,12,14,2,76.7,76.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_12shots/nctx14_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k12|m14|seed2
eurosat,CoOp,12,14,3,73.7,73.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_12shots/nctx14_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k12|m14|seed3
eurosat,CoOp,12,16,1,77.7,77.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_12shots/nctx16_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k12|m16|seed1
eurosat,CoOp,12,16,2,77.9,77.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_12shots/nctx16_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k12|m16|seed2
eurosat,CoOp,12,16,3,75.0,73.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_12shots/nctx16_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k12|m16|seed3
eurosat,CoOp,14,2,1,74.8,74.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_14shots/nctx2_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k14|m2|seed1
eurosat,CoOp,14,2,2,77.6,76.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_14shots/nctx2_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k14|m2|seed2
eurosat,CoOp,14,2,3,72.1,70.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_14shots/nctx2_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k14|m2|seed3
eurosat,CoOp,14,4,1,73.8,72.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_14shots/nctx4_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k14|m4|seed1
eurosat,CoOp,14,4,2,78.5,77.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_14shots/nctx4_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k14|m4|seed2
eurosat,CoOp,14,4,3,75.8,75.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_14shots/nctx4_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k14|m4|seed3
eurosat,CoOp,14,6,1,70.5,69.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_14shots/nctx6_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k14|m6|seed1
eurosat,CoOp,14,6,2,76.1,74.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_14shots/nctx6_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k14|m6|seed2
eurosat,CoOp,14,6,3,76.3,75.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_14shots/nctx6_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k14|m6|seed3
eurosat,CoOp,14,8,1,70.2,69.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_14shots/nctx8_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k14|m8|seed1
eurosat,CoOp,14,8,2,69.0,67.6,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_14shots/nctx8_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k14|m8|seed2
eurosat,CoOp,14,8,3,76.2,75.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_14shots/nctx8_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k14|m8|seed3
eurosat,CoOp,14,10,1,76.4,76.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_14shots/nctx10_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k14|m10|seed1
eurosat,CoOp,14,10,2,74.5,74.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_14shots/nctx10_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k14|m10|seed2
eurosat,CoOp,14,10,3,76.9,76.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_14shots/nctx10_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k14|m10|seed3
eurosat,CoOp,14,12,1,78.5,77.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_14shots/nctx12_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k14|m12|seed1
eurosat,CoOp,14,12,2,77.7,76.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_14shots/nctx12_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k14|m12|seed2
eurosat,CoOp,14,12,3,75.1,74.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_14shots/nctx12_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k14|m12|seed3
eurosat,CoOp,14,14,1,79.1,78.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_14shots/nctx14_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k14|m14|seed1
eurosat,CoOp,14,14,2,76.5,75.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_14shots/nctx14_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k14|m14|seed2
eurosat,CoOp,14,14,3,76.9,76.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_14shots/nctx14_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k14|m14|seed3
eurosat,CoOp,14,16,1,78.7,78.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_14shots/nctx16_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k14|m16|seed1
eurosat,CoOp,14,16,2,79.9,79.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_14shots/nctx16_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k14|m16|seed2
eurosat,CoOp,14,16,3,74.2,73.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_14shots/nctx16_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k14|m16|seed3
eurosat,CoOp,16,2,1,75.1,74.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx2_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k16|m2|seed1
eurosat,CoOp,16,2,2,74.1,73.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx2_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k16|m2|seed2
eurosat,CoOp,16,2,3,74.4,73.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx2_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k16|m2|seed3
eurosat,CoOp,16,4,1,75.8,75.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx4_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k16|m4|seed1
eurosat,CoOp,16,4,2,79.4,78.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx4_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k16|m4|seed2
eurosat,CoOp,16,4,3,79.5,78.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx4_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k16|m4|seed3
eurosat,CoOp,16,6,1,76.7,75.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx6_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k16|m6|seed1
eurosat,CoOp,16,6,2,78.4,77.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx6_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k16|m6|seed2
eurosat,CoOp,16,6,3,78.5,77.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx6_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k16|m6|seed3
eurosat,CoOp,16,8,1,77.5,76.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx8_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k16|m8|seed1
eurosat,CoOp,16,8,2,79.7,79.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx8_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k16|m8|seed2
eurosat,CoOp,16,8,3,79.8,78.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx8_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k16|m8|seed3
eurosat,CoOp,16,10,1,77.4,76.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx10_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k16|m10|seed1
eurosat,CoOp,16,10,2,77.0,76.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx10_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k16|m10|seed2
eurosat,CoOp,16,10,3,80.3,79.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx10_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k16|m10|seed3
eurosat,CoOp,16,12,1,79.8,79.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx12_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k16|m12|seed1
eurosat,CoOp,16,12,2,81.6,80.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx12_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k16|m12|seed2
eurosat,CoOp,16,12,3,81.3,80.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx12_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k16|m12|seed3
eurosat,CoOp,16,14,1,80.4,79.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx14_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k16|m14|seed1
eurosat,CoOp,16,14,2,80.3,79.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx14_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k16|m14|seed2
eurosat,CoOp,16,14,3,82.4,81.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx14_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,eurosat|CoOp|baseline|k16|m14|seed3
eurosat,CoOp,16,16,1,80.1,79.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx16_cscFalse_ctpend/seed1/log.txt,False,False,False,excluded,duplicate_requires_manual_confirmation,eurosat|CoOp|baseline|k16|m16|seed1
eurosat,CoOp,16,16,1,80.1,79.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx16_cscFalse_ctpend_seed1_fresh/log.txt,False,False,False,excluded,duplicate_requires_manual_confirmation,eurosat|CoOp|baseline|k16|m16|seed1
eurosat,CoOp,16,16,2,81.8,81.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx16_cscFalse_ctpend/seed2/log.txt,False,False,False,excluded,duplicate_requires_manual_confirmation,eurosat|CoOp|baseline|k16|m16|seed2
eurosat,CoOp,16,16,2,81.8,80.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx16_cscFalse_ctpend_seed2_fresh/log.txt,False,False,False,excluded,duplicate_requires_manual_confirmation,eurosat|CoOp|baseline|k16|m16|seed2
eurosat,CoOp,16,16,3,79.6,79.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx16_cscFalse_ctpend/seed3/log.txt,False,False,False,excluded,duplicate_requires_manual_confirmation,eurosat|CoOp|baseline|k16|m16|seed3
eurosat,CoOp,16,16,3,79.6,79.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOp/rn50_ep50_16shots/nctx16_cscFalse_ctpend_seed3_fresh/log.txt,False,False,False,excluded,duplicate_requires_manual_confirmation,eurosat|CoOp|baseline|k16|m16|seed3
eurosat,CoOpPriorRes,16,16,1,80.1,79.6,True,0.2,0.3,b_w0.2,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOpPriorRes/rn50_ep50_16shots/nctx16_cscFalse_ctpend_seed1_b0p2_fresh/log.txt,False,False,False,kept,,eurosat|CoOpPriorRes|b_w0.2|k16|m16|seed1
eurosat,CoOpPriorRes,16,16,2,82.0,81.2,True,0.2,0.3,b_w0.2,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOpPriorRes/rn50_ep50_16shots/nctx16_cscFalse_ctpend_seed2_b0p2_fresh/log.txt,False,False,False,kept,,eurosat|CoOpPriorRes|b_w0.2|k16|m16|seed2
eurosat,CoOpPriorRes,16,16,3,71.5,70.7,True,0.2,0.3,b_w0.2,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOpPriorRes/rn50_ep50_16shots/nctx16_cscFalse_ctpend_seed3_b0p2_fresh/log.txt,False,False,False,kept,,eurosat|CoOpPriorRes|b_w0.2|k16|m16|seed3
eurosat,CoOpPriorRes,16,16,1,80.0,79.4,False,1.0,0.3,no_b,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOpPriorRes/rn50_ep50_16shots/nctx16_cscFalse_ctpend_seed1_nob_fresh/log.txt,False,False,False,kept,,eurosat|CoOpPriorRes|no_b|k16|m16|seed1
eurosat,CoOpPriorRes,16,16,2,81.9,81.0,False,1.0,0.3,no_b,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOpPriorRes/rn50_ep50_16shots/nctx16_cscFalse_ctpend_seed2_nob_fresh/log.txt,False,False,False,kept,,eurosat|CoOpPriorRes|no_b|k16|m16|seed2
eurosat,CoOpPriorRes,16,16,3,71.3,70.5,False,1.0,0.3,no_b,/workspace/meta_prompt_1/third_party/CoOp_clean/output/eurosat/CoOpPriorRes/rn50_ep50_16shots/nctx16_cscFalse_ctpend_seed3_nob_fresh/log.txt,False,False,False,kept,,eurosat|CoOpPriorRes|no_b|k16|m16|seed3
food101,CoOp,1,2,1,71.2,70.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_1shots/nctx2_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k1|m2|seed1
food101,CoOp,1,2,2,72.2,71.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_1shots/nctx2_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k1|m2|seed2
food101,CoOp,1,2,3,73.3,72.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_1shots/nctx2_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k1|m2|seed3
food101,CoOp,1,4,1,72.6,71.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_1shots/nctx4_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k1|m4|seed1
food101,CoOp,1,4,2,74.7,74.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_1shots/nctx4_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k1|m4|seed2
food101,CoOp,1,4,3,76.3,75.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_1shots/nctx4_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k1|m4|seed3
food101,CoOp,1,6,1,71.6,70.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_1shots/nctx6_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k1|m6|seed1
food101,CoOp,1,6,2,71.9,71.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_1shots/nctx6_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k1|m6|seed2
food101,CoOp,1,6,3,73.2,72.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_1shots/nctx6_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k1|m6|seed3
food101,CoOp,1,8,1,71.6,70.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_1shots/nctx8_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k1|m8|seed1
food101,CoOp,1,8,2,76.1,76.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_1shots/nctx8_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k1|m8|seed2
food101,CoOp,1,8,3,72.6,72.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_1shots/nctx8_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k1|m8|seed3
food101,CoOp,1,10,1,75.3,75.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_1shots/nctx10_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k1|m10|seed1
food101,CoOp,1,10,2,76.0,75.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_1shots/nctx10_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k1|m10|seed2
food101,CoOp,1,10,3,72.6,72.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_1shots/nctx10_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k1|m10|seed3
food101,CoOp,1,12,1,74.2,73.6,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_1shots/nctx12_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k1|m12|seed1
food101,CoOp,1,12,2,76.5,76.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_1shots/nctx12_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,food101|CoOp|baseline|k1|m12|seed2
food101,CoOp,1,12,3,72.6,72.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_1shots/nctx12_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,food101|CoOp|baseline|k1|m12|seed3
food101,CoOp,1,14,1,73.7,73.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/food101/CoOp/rn50_ep50_1shots/nctx14_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,food101|CoOp|baseline|k1|m14|seed1
